sku,sector,material,movimiento,hora_inicio,hora_fin,costo_propio,costo_overflow,sim_id
560806,HPC,560806,Entrada,3507402.1208791034,3508087.64835163,213339.235,0,3
191525,FOODS,191525,Entrada,3490541.3021978014,3508109.082417566,213339.235,0,3
224668,HPC,224668,Salida,3462387.802197792,3508146.02197797,213339.235,0,3
560806,HPC,560806,Entrada,3507464.4395604217,3508149.9670329485,213339.235,0,3
224669,HPC,224669,Salida,3499216.8021977735,3508178.604395568,213339.235,0,3
23267,FOODS,23267,Entrada,3507987.499999956,3508203.1098900656,213339.235,0,3
199913,FOODS,199913,Salida,3508047.0,3508225.2472527465,213339.235,0,3
975488,FOODS,975488,Entrada,3488600.1318681105,3508249.8076922684,213339.235,0,3
958578,HPC,958578,Salida,3503430.0,3508275.499999995,213339.235,0,3
975472,FOODS,975472,Salida,3506430.0,3508293.7417582395,213339.235,0,3
956583,HPC,956583,Entrada,3507328.203296703,3508312.5769230756,213339.235,0,3
958578,HPC,958578,Entrada,3508063.186813185,3508331.214285712,213339.235,0,3
560806,HPC,560806,Entrada,3508087.6263736086,3508355.653846136,213339.235,0,3
560806,HPC,560806,Salida,3484550.0,3508394.758241736,213339.235,0,3
180581,FOODS,180581,Entrada,3505730.675824175,3508403.043956041,213339.235,0,3
23935,FOODS,23935,Salida,3452552.0,3508408.4340658826,213339.235,0,3
560806,HPC,560806,Entrada,3506031.1098900926,3508445.868131848,213339.235,0,3
83961,HPC,83961,Entrada,3504209.1318681315,3508471.9670329625,213339.235,0,3
958578,HPC,958578,Salida,3508275.499999995,3508506.164835159,213339.235,0,3
52522,FOODS,52522,Entrada,3508174.456043912,3508523.7472527027,213339.235,0,3
23935,FOODS,23935,Salida,3508408.4340658826,3508582.2857142338,213339.235,0,3
560806,HPC,560806,Entrada,3508149.9450549274,3508599.126373608,213339.235,0,3
560806,HPC,560806,Entrada,3508103.0,3508611.0274725268,213339.235,0,3
560806,HPC,560806,Entrada,3507277.483516466,3508681.857142838,213339.235,0,3
561994,FOODS,561994,Salida,3476815.0,3508696.802197773,213339.235,0,3
52522,FOODS,52522,Entrada,3508291.0,3508700.2912087906,213339.235,0,3
956583,HPC,956583,Entrada,3506198.873626366,3508734.785714275,213339.235,0,3
560806,HPC,560806,Entrada,3508336.9010988832,3508784.9285714105,213339.235,0,3
560806,HPC,560806,Entrada,3479791.0659340657,3508798.708791182,213339.235,0,3
560806,HPC,560806,Entrada,3508212.263736246,3508841.4450549264,213339.235,0,3
958578,HPC,958578,Entrada,3506572.785714278,3508873.5054944954,213339.235,0,3
168368,FOODS,168368,Entrada,3508299.093406549,3508888.3846153403,213339.235,0,3
926547,HPC,926547,Salida,3457424.8021977968,3508926.604395552,213339.235,0,3
959201,HPC,959201,Entrada,3508125.505494504,3508933.5329670305,213339.235,0,3
551194,HPC,551194,Entrada,3498116.5164835155,3508937.0714285607,213339.235,0,3
560806,HPC,560806,Entrada,3507339.8021977847,3508984.1758241565,213339.235,0,3
560806,HPC,560806,Entrada,3503600.681318664,3509028.3516483293,213339.235,0,3
561126,FOODS,561126,Salida,3463052.0,3509033.8021977604,213339.235,0,3
958575,HPC,958575,Entrada,3507390.5219780216,3509036.0494505474,213339.235,0,3
229792,FOODS,229792,Entrada,3498435.175824175,3509092.5439560334,213339.235,0,3
544207,HPC,544207,Entrada,3494647.906593406,3509123.6538461396,213339.235,0,3
231614,HPC,231614,Entrada,3504276.2527472526,3509141.3956043907,213339.235,0,3
23270,FOODS,23270,Entrada,3508486.0494505055,3509174.598901054,213339.235,0,3
52522,FOODS,52522,Entrada,3505974.52197799,3509201.3131867778,213339.235,0,3
958712,HPC,958712,Entrada,3487310.3131868127,3509232.8186812983,213339.235,0,3
547064,HPC,547064,Entrada,3506563.8791208784,3509284.5989010953,213339.235,0,3
160121,FOODS,160121,Entrada,3475452.2912087906,3509330.456043924,213339.235,0,3
560806,HPC,560806,Entrada,3507526.7582417405,3509352.2857142664,213339.235,0,3
959201,HPC,959201,Entrada,3464110.6043956014,3509366.241758197,213339.235,0,3
560806,HPC,560806,Entrada,3507589.0769230593,3509449.604395585,213339.235,0,3
23935,FOODS,23935,Entrada,3509005.0,3509456.2142857136,213339.235,0,3
959201,HPC,959201,Entrada,3507144.0,3509506.065934064,213339.235,0,3
560806,HPC,560806,Entrada,3508611.0274725268,3509540.208791207,213339.235,0,3
560806,HPC,560806,Entrada,3480227.2967032962,3509594.2527472256,213339.235,0,3
959201,HPC,959201,Entrada,3506515.0,3509594.5659340625,213339.235,0,3
117976,HPC,117976,Entrada,3465463.7582417466,3509643.0494504976,213339.235,0,3
925654,HPC,925654,Salida,3498804.802197801,3509686.604395593,213339.235,0,3
959201,HPC,959201,Entrada,3509506.065934064,3509716.4010988986,213339.235,0,3
560806,HPC,560806,Entrada,3482291.9340659333,3509720.016483491,213339.235,0,3
168368,FOODS,168368,Entrada,3509518.5329670324,3509747.8241758235,213339.235,0,3
956583,HPC,956583,Entrada,3506151.604395604,3509766.3626373587,213339.235,0,3
956583,HPC,956583,Entrada,3506341.0,3509777.104395601,213339.235,0,3
560806,HPC,560806,Entrada,3507900.6703296527,3509786.3901098706,213339.235,0,3
959201,HPC,959201,Entrada,3487937.9670329667,3509864.1263736063,213339.235,0,3
224698,HPC,224698,Entrada,3504832.3186813183,3509883.423076918,213339.235,0,3
915597,HPC,915597,Salida,3490287.0,3509937.2527472344,213339.235,0,3
560806,HPC,560806,Entrada,3508673.3461538455,3509962.5274725254,213339.235,0,3
560806,HPC,560806,Entrada,3505781.8351648175,3509994.285714264,213339.235,0,3
975489,FOODS,975489,Entrada,3493211.324175824,3510034.2692307536,213339.235,0,3
958575,HPC,958575,Entrada,3509901.7417582385,3510096.4725274686,213339.235,0,3
169905,FOODS,169905,Entrada,3509810.0,3510100.4450549446,213339.235,0,3
52522,FOODS,52522,Entrada,3505912.203296671,3510134.791208755,213339.235,0,3
23935,FOODS,23935,Entrada,3507032.0329670315,3510176.21428571,213339.235,0,3
560806,HPC,560806,Entrada,3506093.428571411,3510248.186813165,213339.235,0,3
956573,HPC,956573,Entrada,3476832.478021977,3510256.9890109575,213339.235,0,3
958575,HPC,958575,Entrada,3510088.6978021944,3510271.8901098864,213339.235,0,3
915597,HPC,915597,Salida,3509937.2527472344,3510274.6208791016,213339.235,0,3
553285,FOODS,553285,Entrada,3495954.0,3510320.9285714156,213339.235,0,3
958575,HPC,958575,Entrada,3510151.016483513,3510334.208791205,213339.235,0,3
24928,FOODS,24928,Salida,3494718.0,3510339.802197788,213339.235,0,3
180585,FOODS,180585,Entrada,3505855.3131868127,3510395.2637362587,213339.235,0,3
958575,HPC,958575,Entrada,3510213.335164832,3510397.6813186775,213339.235,0,3
956573,HPC,956573,Entrada,3510171.0,3510414.192307692,213339.235,0,3
180575,FOODS,180575,Entrada,3505134.0,3510438.978021973,213339.235,0,3
560806,HPC,560806,Entrada,3505158.648351631,3510448.7912087687,213339.235,0,3
168368,FOODS,168368,Salida,3510339.802197788,3510509.285714271,213339.235,0,3
956583,HPC,956583,Entrada,3510275.6538461503,3510519.9999999963,213339.235,0,3
956573,HPC,956573,Entrada,3510183.0,3510546.192307692,213339.235,0,3
560806,HPC,560806,Entrada,3508735.6648351643,3510565.9999999977,213339.235,0,3
958578,HPC,958578,Salida,3504929.0,3510614.4999999944,213339.235,0,3
553285,FOODS,553285,Entrada,3510383.2472527344,3510650.09340658,213339.235,0,3
956573,HPC,956573,Entrada,3510414.192307692,3510658.5384615376,213339.235,0,3
956583,HPC,956583,Entrada,3487348.6318681315,3510711.1373626157,213339.235,0,3
553285,FOODS,553285,Entrada,3510445.5659340527,3510737.1648351513,213339.235,0,3
956573,HPC,956573,Entrada,3510476.510989011,3510780.8571428563,213339.235,0,3
925654,HPC,925654,Salida,3502937.0,3510818.802197795,213339.235,0,3
23267,FOODS,23267,Entrada,3494209.1153846146,3510858.0219780058,213339.235,0,3
198436,FOODS,198436,Entrada,3510438.978021973,3510909.4230769174,213339.235,0,3
560806,HPC,560806,Entrada,3508860.3021978014,3510930.6373626348,213339.235,0,3
975489,FOODS,975489,Entrada,3493335.9615384615,3511000.0604395443,213339.235,0,3
203156,HPC,203156,Salida,3479659.0,3511000.8021977735,213339.235,0,3
959201,HPC,959201,Entrada,3510608.5109890103,3511034.01098901,213339.235,0,3
560806,HPC,560806,Entrada,3506155.7472527297,3511091.659340637,213339.235,0,3
956573,HPC,956573,Entrada,3476275.0,3511093.4945054627,213339.235,0,3
89688,FOODS,89688,Salida,3510968.0,3511141.494505494,213339.235,0,3
554531,FOODS,554531,Entrada,3458497.7582417545,3511155.8406592887,213339.235,0,3
956573,HPC,956573,Entrada,3510733.148351648,3511158.6483516474,213339.235,0,3
956573,HPC,956573,Entrada,3510670.829670329,3511216.3296703286,213339.235,0,3
553285,FOODS,553285,Entrada,3511006.4340659208,3511217.2912087776,213339.235,0,3
554531,FOODS,554531,Entrada,3475511.241758221,3511249.406593353,213339.235,0,3
89688,FOODS,89688,Salida,3511141.494505494,3511314.989010988,213339.235,0,3
52861,FOODS,52861,Entrada,3510501.2967032916,3511332.8956043897,213339.235,0,3
23935,FOODS,23935,Entrada,3510563.6153846104,3511395.2142857085,213339.235,0,3
553285,FOODS,553285,Entrada,3511193.390109877,3511404.247252734,213339.235,0,3
926547,HPC,926547,Salida,3452515.296703295,3511442.593406538,213339.235,0,3
958575,HPC,958575,Entrada,3509964.060439557,3511466.098901094,213339.235,0,3
553285,FOODS,553285,Entrada,3510507.8846153715,3511519.4835164696,213339.235,0,3
970647,AEROSOL,970647,Entrada,3511242.0,3511532.5274725268,213339.235,0,3
959201,HPC,959201,Entrada,3509843.8406593376,3511585.879120874,213339.235,0,3
553285,FOODS,553285,Entrada,3511380.346153833,3511614.4450549316,213339.235,0,3
553285,FOODS,553285,Entrada,3511442.6648351518,3511676.7637362503,213339.235,0,3
560806,HPC,560806,Entrada,3508797.983516483,3511708.318681315,213339.235,0,3
151745,HPC,151745,Salida,3463876.0,3511717.8021977586,213339.235,0,3
198436,FOODS,198436,Entrada,3506036.8406593087,3511723.631868094,213339.235,0,3
198581,FOODS,198581,Salida,3504267.0,3511756.2087912015,213339.235,0,3
553285,FOODS,553285,Entrada,3511504.98351647,3511799.0824175687,213339.235,0,3
958692,HPC,958692,Salida,3471889.802197794,3511811.60439556,213339.235,0,3
959201,HPC,959201,Entrada,3508312.4615384596,3511819.33516483,213339.235,0,3
970647,AEROSOL,970647,Entrada,3511532.5274725268,3511823.0549450535,213339.235,0,3
36408,FOODS,36408,Entrada,3511521.0,3511875.0989010986,213339.235,0,3
65214,FOODS,65214,Entrada,3511549.0,3511904.252747252,213339.235,0,3
958575,HPC,958575,Entrada,3509777.104395601,3511937.9890109836,213339.235,0,3
970647,AEROSOL,970647,Entrada,3511594.8461538455,3511946.5274725263,213339.235,0,3
198581,FOODS,198581,Salida,3511756.2087912015,3511989.675824168,213339.235,0,3
553285,FOODS,553285,Entrada,3511754.258241745,3512025.0879120743,213339.235,0,3
956573,HPC,956573,Entrada,3511155.8131867815,3512061.5054944726,213339.235,0,3
970647,AEROSOL,970647,Entrada,3511657.1648351643,3512068.8461538446,213339.235,0,3
959201,HPC,959201,Entrada,3511776.0,3512083.9999999995,213339.235,0,3
89688,FOODS,89688,Entrada,3510118.0,3512088.445054943,213339.235,0,3
959201,HPC,959201,Entrada,3509719.2032967,3512180.087912082,213339.235,0,3
560806,HPC,560806,Entrada,3506218.0659340485,3512233.9780219547,213339.235,0,3
36408,FOODS,36408,Entrada,3511658.0,3512253.252747252,213339.235,0,3
959201,HPC,959201,Entrada,3512083.9999999995,3512271.999999999,213339.235,0,3
549664,HPC,549664,Salida,3504452.802197786,3512274.604395581,213339.235,0,3
956583,HPC,956583,Entrada,3510857.785714285,3512302.324175822,213339.235,0,3
560804,HPC,560804,Salida,3482428.0,3512329.802197775,213339.235,0,3
970647,AEROSOL,970647,Entrada,3511719.483516483,3512371.164835163,213339.235,0,3
553285,FOODS,553285,Entrada,3511691.9395604264,3512408.346153832,213339.235,0,3
933146,HPC,933146,Entrada,3490383.939560439,3512411.554945034,213339.235,0,3
959201,HPC,959201,Entrada,3510920.1043956038,3512424.642857141,213339.235,0,3
89688,FOODS,89688,Entrada,3512275.4010988995,3512479.8571428554,213339.235,0,3
36408,FOODS,36408,Entrada,3512278.1648351643,3512482.62087912,213339.235,0,3
970647,AEROSOL,970647,Entrada,3511781.8021978014,3512493.4835164817,213339.235,0,3
956573,HPC,956573,Entrada,3510546.192307692,3512531.6923076897,213339.235,0,3
550483,HPC,550483,Entrada,3458529.2527472484,3512544.835164781,213339.235,0,3
959201,HPC,959201,Entrada,3510982.4230769225,3512546.961538459,213339.235,0,3
24771,FOODS,24771,Entrada,3512440.0,3512645.60989011,213339.235,0,3
89688,FOODS,89688,Entrada,3512337.7197802183,3512662.1758241737,213339.235,0,3
560806,HPC,560806,Salida,3512520.0,3512666.626373626,213339.235,0,3
959201,HPC,959201,Entrada,3488062.604395604,3512691.0714285485,213339.235,0,3
553285,FOODS,553285,Entrada,3511629.6208791076,3512704.8736263593,213339.235,0,3
36408,FOODS,36408,Entrada,3512340.483516483,3512784.9395604385,213339.235,0,3
23556,FOODS,23556,Salida,3486551.0,3512792.802197778,213339.235,0,3
560806,HPC,560806,Salida,3512666.626373626,3512814.846153845,213339.235,0,3
553285,FOODS,553285,Entrada,3511567.302197789,3512822.5549450405,213339.235,0,3
36408,FOODS,36408,Entrada,3512402.8021978014,3512848.412087911,213339.235,0,3
553285,FOODS,553285,Entrada,3511068.7527472395,3512861.6978021828,213339.235,0,3
224670,HPC,224670,Entrada,3461867.0,3512880.329670283,213339.235,0,3
23556,FOODS,23556,Salida,3512792.802197778,3512970.3076922833,213339.235,0,3
6085,FOODS,6085,Entrada,3512770.247252747,3512985.1153846146,213339.235,0,3
160121,FOODS,160121,Entrada,3509580.851648351,3512991.296703293,213339.235,0,3
560806,HPC,560806,Entrada,3481918.021978021,3513004.9505494214,213339.235,0,3
553285,FOODS,553285,Entrada,3510819.478021965,3513031.269230754,213339.235,0,3
65214,FOODS,65214,Entrada,3511904.252747252,3513040.6593406578,213339.235,0,3
922313,HPC,922313,Salida,3507147.0,3513108.8021977968,213339.235,0,3
224670,HPC,224670,Entrada,3512942.6483516013,3513125.923076876,213339.235,0,3
167642,HPC,167642,Salida,3512516.0,3513168.587912087,213339.235,0,3
89688,FOODS,89688,Entrada,3512400.0384615366,3513205.648351646,213339.235,0,3
560806,HPC,560806,Entrada,3507962.9890109715,3513209.86263734,213339.235,0,3
6085,FOODS,6085,Entrada,3512645.60989011,3513272.373626373,213339.235,0,3
560806,HPC,560806,Salida,3513168.587912087,3513316.8076923057,213339.235,0,3
560806,HPC,560806,Salida,3513168.587912087,3513316.8076923057,213339.235,0,3
956573,HPC,956573,Entrada,3456207.697802196,3513332.5659340117,213339.235,0,3
560806,HPC,560806,Salida,3512666.626373626,3513354.4065934047,213339.235,0,3
168368,FOODS,168368,Entrada,3513226.0,3513432.763736264,213339.235,0,3
560806,HPC,560806,Salida,3513168.587912087,3513436.8076923057,213339.235,0,3
65214,FOODS,65214,Entrada,3511875.0989010986,3513491.505494504,213339.235,0,3
958578,HPC,958578,Salida,3505531.461538461,3513593.263736256,213339.235,0,3
200442,FOODS,200442,Entrada,3511937.4175824174,3513613.824175822,213339.235,0,3
560806,HPC,560806,Salida,3512666.626373626,3513655.5604395587,213339.235,0,3
948892,HPC,948892,Salida,3496626.0,3513687.8021977865,213339.235,0,3
23267,FOODS,23267,Entrada,3497587.3186812983,3513707.8736263383,213339.235,0,3
52522,FOODS,52522,Entrada,3513389.0,3513775.7637362634,213339.235,0,3
560806,HPC,560806,Salida,3513395.0,3513784.373626373,213339.235,0,3
958712,HPC,958712,Entrada,3480342.0,3513791.263736233,213339.235,0,3
942400,HPC,942400,Entrada,3488865.626373623,3513828.104395578,213339.235,0,3
544207,HPC,544207,Entrada,3513693.0,3513878.582417582,213339.235,0,3
549664,HPC,549664,Salida,3504452.802197786,3513894.6043955795,213339.235,0,3
560806,HPC,560806,Salida,3513168.587912087,3513917.961538459,213339.235,0,3
117976,HPC,117976,Entrada,3472508.9505494437,3513922.6373625924,213339.235,0,3
224670,HPC,224670,Entrada,3512880.329670283,3513930.2802197323,213339.235,0,3
959201,HPC,959201,Entrada,3513791.263736233,3513976.8461538153,213339.235,0,3
23931,FOODS,23931,Entrada,3494865.7967032953,3513979.5109889917,213339.235,0,3
193622,HPC,193622,Salida,3488951.0,3514011.664835141,213339.235,0,3
956573,HPC,956573,Entrada,3511280.450549419,3514047.2967032623,213339.235,0,3
560806,HPC,560806,Salida,3513784.373626373,3514053.7472527456,213339.235,0,3
544207,HPC,544207,Entrada,3513878.582417582,3514064.1648351643,213339.235,0,3
959201,HPC,959201,Entrada,3507065.9120879117,3514105.6703296634,213339.235,0,3
89688,FOODS,89688,Entrada,3512462.3571428554,3514107.967032964,213339.235,0,3
224670,HPC,224670,Entrada,3493217.3076923,3514108.2472527204,213339.235,0,3
544207,HPC,544207,Entrada,3513940.901098901,3514126.4835164826,213339.235,0,3
959203,HPC,959203,Entrada,3511405.087912056,3514171.9340659,213339.235,0,3
6085,FOODS,6085,Entrada,3512707.928571428,3514174.6923076906,213339.235,0,3
544207,HPC,544207,Entrada,3514003.2197802193,3514249.9560439554,213339.235,0,3
214849,FOODS,214849,Entrada,3510625.934065929,3514276.571428563,213339.235,0,3
544207,HPC,544207,Entrada,3514127.857142857,3514311.8461538455,213339.235,0,3
544207,HPC,544207,Entrada,3514065.538461538,3514312.2747252737,213339.235,0,3
544207,HPC,544207,Entrada,3514190.1758241756,3514375.318681318,213339.235,0,3
170936,FOODS,170936,Entrada,3514211.994505494,3514421.2582417573,213339.235,0,3
166063,FOODS,166063,Entrada,3504554.285714236,3514422.3681318094,213339.235,0,3
544207,HPC,544207,Entrada,3514252.4945054944,3514438.7912087906,213339.235,0,3
23931,FOODS,23931,Entrada,3514274.3131868127,3514483.576923076,213339.235,0,3
544207,HPC,544207,Entrada,3514083.0,3514509.7362637357,213339.235,0,3
544207,HPC,544207,Entrada,3514314.8131868127,3514562.813186812,213339.235,0,3
544207,HPC,544207,Entrada,3514377.1318681315,3514625.131868131,213339.235,0,3
544207,HPC,544207,Entrada,3514439.4505494502,3514628.6043956038,213339.235,0,3
970169,HPC,970169,Salida,3493585.8021977865,3514667.6043955693,213339.235,0,3
52861,FOODS,52861,Entrada,3514461.269230769,3514671.686813186,213339.235,0,3
23935,FOODS,23935,Entrada,3514336.6318681315,3514725.895604395,213339.235,0,3
160119,FOODS,160119,Salida,3464852.0,3514733.8021977567,213339.235,0,3
544207,HPC,544207,Entrada,3514509.7362637357,3514758.890109889,213339.235,0,3
160119,FOODS,160119,Entrada,3514398.9505494502,3514788.214285713,213339.235,0,3
89687,FOODS,89687,Salida,3506764.0,3514790.818681311,213339.235,0,3
544207,HPC,544207,Entrada,3514551.0,3514800.1538461535,213339.235,0,3
224670,HPC,224670,Entrada,3513004.96703292,3514868.241758193,213339.235,0,3
160119,FOODS,160119,Salida,3514733.8021977567,3514905.703296657,213339.235,0,3
203034,FOODS,203034,Entrada,3514523.5879120873,3514914.0054945047,213339.235,0,3
544207,HPC,544207,Entrada,3514501.769230769,3514930.923076922,213339.235,0,3
168343,FOODS,168343,Salida,3514790.818681311,3514960.302197794,213339.235,0,3
89688,FOODS,89688,Entrada,3513486.0,3515011.802197801,213339.235,0,3
544207,HPC,544207,Entrada,3514564.0879120873,3515054.3956043944,213339.235,0,3
89688,FOODS,89688,Entrada,3514630.0,3515076.406593406,213339.235,0,3
164787,FOODS,164787,Salida,3459463.0,3515090.2967032464,213339.235,0,3
23270,FOODS,23270,Entrada,3469649.521978021,3515159.225274683,213339.235,0,3
544207,HPC,544207,Entrada,3514634.3736263732,3515184.68131868,213339.235,0,3
89688,FOODS,89688,Entrada,3515011.802197801,3515218.6483516465,213339.235,0,3
544207,HPC,544207,Entrada,3514626.406593406,3515236.714285713,213339.235,0,3
925654,HPC,925654,Salida,3497231.0,3515252.802197786,213339.235,0,3
89688,FOODS,89688,Entrada,3515074.1208791193,3515283.3846153826,213339.235,0,3
52428,FOODS,52428,Entrada,3494577.0,3515308.4065933875,213339.235,0,3
544207,HPC,544207,Entrada,3514945.9670329667,3515312.7032967024,213339.235,0,3
551398,HPC,551398,Entrada,3468227.0,3515332.3076922647,213339.235,0,3
560806,HPC,560806,Salida,3515004.0,3515393.373626373,213339.235,0,3
201135,HPC,201135,Salida,3515252.802197786,3515401.8186813015,213339.235,0,3
23935,FOODS,23935,Salida,3508408.4340658826,3515473.6593406014,213339.235,0,3
959201,HPC,959201,Entrada,3508250.1428571413,3515475.862637354,213339.235,0,3
544207,HPC,544207,Entrada,3514572.0549450545,3515482.362637361,213339.235,0,3
117970,HPC,117970,Salida,3515015.0,3515483.109890109,213339.235,0,3
551398,HPC,551398,Entrada,3515332.3076922647,3515518.686813143,213339.235,0,3
923084,HPC,923084,Salida,3464054.0,3515555.802197756,213339.235,0,3
198436,FOODS,198436,Entrada,3502707.725274725,3515589.9010988884,213339.235,0,3
89688,FOODS,89688,Entrada,3515138.725274725,3515590.296703296,213339.235,0,3
560806,HPC,560806,Salida,3515483.109890109,3515634.5439560423,213339.235,0,3
224671,HPC,224671,Salida,3515483.109890109,3515656.0549450535,213339.235,0,3
554531,FOODS,554531,Entrada,3476570.659340638,3515674.7857142286,213339.235,0,3
560806,HPC,560806,Salida,3515483.109890109,3515694.5439560423,213339.235,0,3
918494,FOODS,918494,Entrada,3499747.62087912,3515748.6428571274,213339.235,0,3
560806,HPC,560806,Salida,3515483.109890109,3515753.6373626357,213339.235,0,3
560806,HPC,560806,Salida,3515483.109890109,3515756.1373626357,213339.235,0,3
169473,FOODS,169473,Entrada,3515255.0,3515766.571428571,213339.235,0,3
560806,HPC,560806,Salida,3515483.109890109,3515816.1373626357,213339.235,0,3
553285,FOODS,553285,Entrada,3510632.521978009,3515843.1593406415,213339.235,0,3
560806,HPC,560806,Salida,3515483.109890109,3515873.6373626357,213339.235,0,3
560806,HPC,560806,Entrada,3505906.472527455,3515878.923076896,213339.235,0,3
956573,HPC,956573,Salida,3515555.802197756,3515881.6318680844,213339.235,0,3
551398,HPC,551398,Entrada,3515706.2197801764,3515916.527472484,213339.235,0,3
560806,HPC,560806,Salida,3515483.109890109,3515993.637362635,213339.235,0,3
194465,FOODS,194465,Salida,3501383.225274719,3516014.027472507,213339.235,0,3
235410,HPC,235410,Salida,3484276.0,3516037.8021977735,213339.235,0,3
89688,FOODS,89688,Entrada,3515076.406593406,3516066.8241758225,213339.235,0,3
199913,FOODS,199913,Salida,3515899.0,3516077.2472527465,213339.235,0,3
560806,HPC,560806,Entrada,3507028.208791191,3516107.967032941,213339.235,0,3
560806,HPC,560806,Salida,3515483.109890109,3516113.637362635,213339.235,0,3
89688,FOODS,89688,Entrada,3513592.0,3516137.8021977996,213339.235,0,3
560806,HPC,560806,Salida,3515483.109890109,3516235.6978021953,213339.235,0,3
560806,HPC,560806,Salida,3515483.109890109,3516235.6978021953,213339.235,0,3
560806,HPC,560806,Entrada,3503476.043956027,3516278.9065933777,213339.235,0,3
89688,FOODS,89688,Entrada,3516137.8021977996,3516353.412087909,213339.235,0,3
560806,HPC,560806,Salida,3515483.109890109,3516356.8516483493,213339.235,0,3
560806,HPC,560806,Salida,3515483.109890109,3516356.8516483493,213339.235,0,3
191525,FOODS,191525,Entrada,3490416.664835164,3516420.049450525,213339.235,0,3
958578,HPC,958578,Salida,3511799.0,3516440.802197798,213339.235,0,3
560806,HPC,560806,Salida,3515483.109890109,3516476.8516483493,213339.235,0,3
560806,HPC,560806,Salida,3515483.109890109,3516477.2912087888,213339.235,0,3
560806,HPC,560806,Entrada,3505594.8791208616,3516526.175824148,213339.235,0,3
560806,HPC,560806,Entrada,3480297.7362637357,3516565.8461538125,213339.235,0,3
560806,HPC,560806,Salida,3515483.109890109,3516597.2912087888,213339.235,0,3
156409,FOODS,156409,Salida,3516438.0,3516621.796703296,213339.235,0,3
922313,HPC,922313,Salida,3476568.0,3516669.802197766,213339.235,0,3
560806,HPC,560806,Entrada,3482603.5274725268,3516692.7637362317,213339.235,0,3
198581,FOODS,198581,Salida,3498286.175824173,3516695.3846153645,213339.235,0,3
560806,HPC,560806,Salida,3515483.109890109,3516717.2912087883,213339.235,0,3
89688,FOODS,89688,Entrada,3515136.439560438,3516726.857142854,213339.235,0,3
560806,HPC,560806,Salida,3512666.626373626,3516772.538461534,213339.235,0,3
560806,HPC,560806,Salida,3515483.109890109,3516837.2912087883,213339.235,0,3
36397,FOODS,36397,Salida,3516609.0,3516899.0054945047,213339.235,0,3
23270,FOODS,23270,Salida,3514650.0,3516919.0439560413,213339.235,0,3
544207,HPC,544207,Entrada,3515008.285714285,3516953.758241756,213339.235,0,3
551398,HPC,551398,Entrada,3515893.1758241327,3516976.8901098454,213339.235,0,3
156409,FOODS,156409,Salida,3516282.0,3517058.5714285704,213339.235,0,3
560806,HPC,560806,Entrada,3508274.582417565,3517121.4560439303,213339.235,0,3
89688,FOODS,89688,Entrada,3515201.0439560437,3517152.615384613,213339.235,0,3
944803,HPC,944803,Salida,3498591.978021977,3517213.780219762,213339.235,0,3
89688,FOODS,89688,Entrada,3515263.3626373624,3517214.934065932,213339.235,0,3
560806,HPC,560806,Entrada,3504099.2307692133,3517239.758241729,213339.235,0,3
925654,HPC,925654,Salida,3515252.802197786,3517254.6043955865,213339.235,0,3
560806,HPC,560806,Entrada,3505407.923076906,3517298.0659340373,213339.235,0,3
24925,FOODS,24925,Entrada,3490475.8351648343,3517439.2197801946,213339.235,0,3
551398,HPC,551398,Entrada,3515456.9450549018,3517577.4450549,213339.235,0,3
956573,HPC,956573,Entrada,3510795.4670329667,3517700.0054944986,213339.235,0,3
34641,HPC,34641,Salida,3498311.0,3517772.8021977847,213339.235,0,3
50501,FOODS,50501,Salida,3510339.802197788,3517801.6043955833,213339.235,0,3
956573,HPC,956573,Entrada,3511218.1318681003,3517824.97802194,213339.235,0,3
52428,FOODS,52428,Entrada,3490127.0,3517871.978021953,213339.235,0,3
191525,FOODS,191525,Entrada,3491476.0824175817,3517908.230769206,213339.235,0,3
959203,HPC,959203,Salida,3485485.0,3517970.912087882,213339.235,0,3
23270,FOODS,23270,Entrada,3514149.6758241756,3518017.7857142817,213339.235,0,3
224670,HPC,224670,Entrada,3502384.9890109785,3518070.351648327,213339.235,0,3
191525,FOODS,191525,Entrada,3490665.939560439,3518074.873626348,213339.235,0,3
52428,FOODS,52428,Entrada,3517871.978021953,3518085.912087886,213339.235,0,3
560806,HPC,560806,Entrada,3505532.560439543,3518203.857142828,213339.235,0,3
52522,FOODS,52522,Entrada,3515308.4065933875,3518219.0164834945,213339.235,0,3
23935,FOODS,23935,Entrada,3518058.9340659087,3518280.0934065674,213339.235,0,3
560806,HPC,560806,Entrada,3504161.549450532,3518323.2307692003,213339.235,0,3
958578,HPC,958578,Entrada,3506697.423076915,3518357.181318663,213339.235,0,3
224670,HPC,224670,Entrada,3472720.9230769128,3518455.7637362117,213339.235,0,3
52522,FOODS,52522,Entrada,3513495.082417582,3518500.88461538,213339.235,0,3
151745,HPC,151745,Salida,3511717.8021977586,3518579.604395555,213339.235,0,3
65214,FOODS,65214,Entrada,3512153.5274725268,3518596.829670323,213339.235,0,3
224670,HPC,224670,Entrada,3472658.6043955944,3518633.445054893,213339.235,0,3
959201,HPC,959201,Entrada,3509594.5659340625,3518714.296703285,213339.235,0,3
560806,HPC,560806,Entrada,3485451.197802197,3518754.4725274416,213339.235,0,3
930381,HPC,930381,Entrada,3453792.0,3518852.0879120287,213339.235,0,3
